,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,NeighborhoodConnectivity,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,Stress,TopologicalCoefficient,Role,Random
287,8.40956340956341,0.0,0.118912237330037,1.0,10,17,False,8.6,10,5,0.922817047817048,0,0.3739130434782609,1,8
288,6.785862785862786,0.0001656032285721764,0.1473651960784313,0.6,30,14,False,15.0,30,6,0.939730595980596,13940,0.238095238095238,1,1006
289,5.797643797643798,0.0074154288127027,0.1724838632560363,0.160427807486631,132,13,False,10.911764705882351,132,34,0.9500245437745436,1456008,0.0948849104859335,1,1013
290,7.654885654885655,0.0,0.1306355241716458,1.0,12,16,False,8.333333333333334,12,3,0.9306782744282744,0,0.6410256410256411,1,7
291,6.850311850311851,0.0209204977076816,0.14597875569044,0.1068548387096774,64,14,False,5.0625,64,32,0.9390592515592516,7392924,0.0992647058823529,1,1
292,1.0,0.6666666666666666,1.0,0.3333333333333333,14,1,False,3.0,14,7,1.0,28,0.4761904761904761,1,1015
293,5.2782397782397785,0.000237783461598654,0.1894570997177181,0.3846153846153846,34,12,False,18.214285714285715,34,14,0.9554350023100024,43844,0.1556776556776556,1,1033
294,11.03049203049203,0.0,0.0906577872714707,1.0,4,18,False,4.5,4,2,0.895515708015708,0,0.6428571428571429,1010,2
295,7.121621621621622,1.2321445779440854e-06,0.1404174573055028,0.6785714285714286,20,13,False,8125.0,20,8,0.936233108108108,60,0.3385416666666667,1,1045
296,6.252252252252252,0.0026398464609245,0.1599423631123919,0.3787878787878788,28,12,False,10.666666666666666,28,12,0.945289039039039,445520,0.1666666666666666,1,1035
297,5.99029799029799,0.00038815145480537423,0.1669366034243405,0.3714285714285714,54,13,False,10.866666666666667,54,15,0.9480177292677292,77758,0.1873563218390804,1,1033
298,5.191961191961192,0.0152569401762463,0.1926054458088628,0.2947368421052631,64,12,False,19.4,64,20,0.9563337375837376,1839476,0.1005181347150259,1,1042
299,4.717948717948718,0.014064748688732,0.2119565217391304,0.1913978494623656,126,11,False,21.096774193548388,126,31,0.9612713675213675,3515378,0.0854120412694266,2,1065
300,4.717948717948718,0.014064748688732,0.2119565217391304,0.1913978494623656,126,11,False,21.096774193548388,126,31,0.9612713675213675,3515378,0.0854120412694266,7,1009
301,5.4774774774774775,0.0092045506020665,0.1825657894736842,0.1496598639455782,200,13,False,12.877551020408164,200,49,0.9533596096096096,2256942,0.0696083838940981,1,1013
302,5.171517671517671,0.0426724359117643,0.1933668341708542,0.1595441595441595,66,12,False,10.77777777777778,66,27,0.9565466909216908,7171712,0.0798783858485351,1,1041
303,5.569300069300069,0.0053045533143416,0.1795557767684937,0.2210526315789473,46,12,False,10.5,46,20,0.9524031242781242,799712,0.1235294117647058,7,1060
304,5.6379071379071375,0.00027089442100872694,0.177370782373548,0.6785714285714286,20,12,False,11.75,20,8,0.9516884673134672,84954,0.2554347826086957,1,1010
305,5.116770616770617,0.0092566834169359,0.1954357689442676,0.4487179487179487,46,12,False,29.07692307692308,46,13,0.9571169727419728,755302,0.1522351993556182,2,1011
306,7.702356202356202,0.015105614955174,0.1298304017274731,0.1380952380952381,48,15,False,5.857142857142857,48,21,0.9301837895587896,2912116,0.0960187353629976,1,1042
307,1.0,0.0,1.0,0.0,2,1,False,1.0,2,1,1.0,0,0.0,1,1056
308,5.50970200970201,0.0082810975469015,0.1814980189925162,0.217391304347826,58,12,False,15.130434782608695,58,23,0.9530239373989374,1236880,0.1008695652173913,7,1042
309,5.362439362439362,0.0004438609414934501,0.1864822951667097,0.358974358974359,40,12,False,23.846153846153847,40,13,0.9545579233079232,50204,0.1703296703296703,2,7
310,5.362439362439362,0.0004438609414934501,0.1864822951667097,0.358974358974359,40,12,False,23.846153846153847,40,13,0.9545579233079232,50204,0.1703296703296703,7,1013
311,8.914760914760915,0.0032829095308781,0.1121735074626865,0.3333333333333333,66,17,False,8.0,66,12,0.9175545738045736,977558,0.1739130434782608,1,9
312,5.122661122661123,0.0050965902689596,0.1952110389610389,0.2867647058823529,42,12,False,20.235294117647054,42,17,0.9570556133056132,1086480,0.1183350533195734,1,2
313,5.122661122661123,0.0050965902689596,0.1952110389610389,0.2867647058823529,42,12,False,20.235294117647054,42,17,0.9570556133056132,1086480,0.1183350533195734,1035,1010
314,6.901593901593902,0.0128103045690758,0.1448940656692439,0.1777777777777777,22,14,False,7.1,22,10,0.9385250635250636,2884332,0.1352941176470588,1,1042
315,7.178447678447679,0.0,0.1393058840565719,1.0,4,14,False,8.0,4,2,0.93564117001617,0,0.5714285714285714,1,1009
316,4.874913374913375,0.02926831348542,0.2051318501670339,0.19,70,12,False,15.16,70,25,0.959636319011319,3981448,0.0846927374301676,7,1004
317,6.620582120582121,5.681688286861001e-06,0.151044119956037,0.5238095238095238,14,15,False,13.285714285714286,14,7,0.9414522695772696,964,0.2952380952380952,1,2
318,1.0,0.0,1.0,1.0,6,1,False,3.0,6,3,1.0,0,1.0,1,1060
319,6.664934164934165,0.0004155556164682848,0.1500389914218872,0.4166666666666667,20,13,False,18.11111111111111,20,9,0.9409902691152692,179524,0.1848072562358276,2,1042
320,5.382882882882883,0.0231071481060297,0.1857740585774058,0.1180654338549075,110,13,False,7.973684210526316,110,38,0.95434496996997,2230996,0.0735867446393762,1,1056
321,8.84060984060984,0.0056717443369373,0.113114368581955,0.1857707509881423,56,17,False,6.739130434782608,56,23,0.9183269808269808,1568970,0.1271534044298605,1,8
322,9.83922383922384,0.0,0.101634032962389,1.0,8,18,False,12.25,8,4,0.9079247516747516,0,0.532608695652174,1,1042
323,9.227997227997228,0.0008419305403281673,0.1083658756383298,0.3296703296703296,34,18,False,8.214285714285714,34,14,0.9142916955416954,325368,0.1825396825396825,1,1002
324,6.726957726957727,0.0358500791533186,0.1486556093540743,0.1083333333333333,32,14,False,6.25,32,16,0.9403441903441904,3966346,0.0909090909090909,1,1002
325,6.041233541233542,0.0009773787707158547,0.1655291081158589,0.4,32,14,False,20.53333333333333,32,15,0.9474871506121506,398788,0.1669376693766937,1,1056
326,5.98995148995149,0.0,0.1669462601955226,1.0,8,13,False,13.0,8,4,0.9480213386463386,0,325.0,1,1012
327,5.98995148995149,0.0,0.1669462601955226,1.0,8,13,False,13.0,8,4,0.9480213386463386,0,325.0,1,1009
328,6.321552321552321,1.239131483664646e-05,0.1581889936417452,0.6190476190476191,20,14,False,9.714285714285714,20,7,0.9445671633171634,780,0.2428571428571428,2,1011
329,6.3212058212058215,0.0,0.1581976648577536,1.0,6,14,False,11.0,6,3,0.9445707726957728,0,0.4074074074074074,1,1035
330,6.3212058212058215,0.0,0.1581976648577536,1.0,6,14,False,11.0,6,3,0.9445707726957728,0,0.4074074074074074,1,1042
331,6.60984060984061,0.0043503280843777,0.1512895785279933,0.2222222222222222,18,15,False,3.888888888888889,18,9,0.9415641603141603,473742,0.2098765432098765,1,1013
332,4.8995148995149,0.0031310361897866,0.204101838755304,0.28,134,11,False,13.32,134,25,0.9593800531300531,508460,0.1138461538461538,2,7
333,4.888080388080388,0.0014339532601535,0.2045792868788545,0.5512820512820513,96,11,False,20.23076923076923,96,13,0.9594991626241628,386772,0.1685897435897436,2,1006
